symbol,log2FC_mut_vs_ctrl,t,p,fdr_bh
APEH,-0.48713965420072625,-2.6726068582900613,0.01820687966082188,0.031019349327331733
PDIA3P2,-0.7186329621233886,-2.67318051983513,0.01818646941680894,0.031001962604293325
C1orf122,-0.5944370531628526,-2.6837036692539233,0.017815981288669555,0.03042963647242808
FAM47E,-0.6645867178785257,-2.685059134844973,0.01776879515676019,0.03035750120148828
PIR,-0.5929583669039601,-2.6868031785248756,0.017708260343383526,0.030270952566910488
NAT16,-0.57139730295638,-2.68741503289497,0.01768707067671864,0.030243164085993098
SCD,-0.69580135894473,-2.690600135957508,0.01757716151266512,0.030072006718570247
AKR1C2,-0.5101989004180688,-2.6947108479626922,0.017436291882482385,0.02984765965920609
CLDN6,-0.6799261617497261,-2.6972114072090596,0.01735113737129973,0.029726794881516864
ELOVL2-AS1,-1.2111072772771954,-2.7049247370054386,0.017091003280239353,0.02933851865244112
CD320,-0.5316709516950971,-2.7064708430575672,0.017039318252998592,0.02928259626882012
TUBBP2,-0.5320107399211109,-2.708828033361666,0.016960811559174425,0.029180402710563914
NEUROG3,-1.9716962472591504,-2.710460145625852,0.016906659828744626,0.029095402793431938
TCIRG1,-0.6641202922888654,-2.7129593308350333,0.01682406510449225,0.02896139261177689
DHCR24,-0.6928037092383098,-2.713380783936545,0.01681017535056197,0.028945610926669908
KCNH3,-0.8265473414604362,-2.7146045529389844,0.01676990697111639,0.028892504140793553
ITPRIPL1,-1.1263570416959734,-2.7149496632852044,0.01675856800524487,0.0288810857104726
DACT3-AS1,-0.4883086513877859,-2.719583281901126,0.016607045669428083,0.028644116475406343
NCAPG,-0.6607960969702663,-2.7245903807155427,0.01644480813145227,0.02839624615374716
CFAP47,-1.420299335388018,-2.72608678944582,0.016396622204483086,0.028321018346993892
LAGE3,-0.6649714795647117,-2.7266005185783664,0.016380111285456304,0.028301204617620628
CYP51A1,-0.6172563106291084,-2.729303161879585,0.016293516155719407,0.028174683789720722
G6PC3,-0.5720426570170914,-2.735114853827798,0.016108810683104137,0.027886757833218968
DHCR7,-0.7346587626795774,-2.735342454506274,0.01610161877179115,0.027882181658497103
IL7,-1.1138833698897124,-2.738545382169208,0.016000740966206586,0.027723160577401464
PMP22,-1.0950861002162662,-2.739669510873991,0.01596548206139017,0.027677716356425835
TRPC5,-1.0785389862280348,-2.7492611223172907,0.015667697237889477,0.02721535394396784
NTRK1,-1.0846399512819784,-2.749742037498873,0.01565290987019108,0.02719737457604062
FPGT-TNNI3K,-0.9869993412424399,-2.752996047164378,0.015553210993648925,0.02703947345180599
PPIP5K1P1,-0.39240574568433056,-2.7537003819937937,0.01553171264036394,0.027009758435583252
CDC20,-1.1456599627047834,-2.7614109869445405,0.015298248358691565,0.026660056946756834
ENDOG,-0.7322798784857808,-2.7682030492697742,0.015095432930460997,0.026340735514866473
NRN1,-0.7416422987230706,-2.770064012041477,0.015040322574367892,0.02625952075786818
AK7,-1.231040827715036,-2.770131200731356,0.015038336530545551,0.02625952075786818
RPL13,-0.5826462626593714,-2.770222229683256,0.0150356461957444,0.02625952075786818
LOC105379005,-0.6482003041221329,-2.773488404660779,0.01493942535545721,0.026128010678731155
FANCE,-0.5376035228607428,-2.7736896384670686,0.01493351673533033,0.02612513059006134
ATP5F1D,-0.6107094927112164,-2.7751910481297775,0.014889504303959994,0.02605556990672988
TUBB3,-0.5586280813618492,-2.7828219602739512,0.014667760418705442,0.025741016709609037
GLIPR2,-0.6580921330945251,-2.7904401758392137,0.014449602131749633,0.025394512920764122
TGFA,-0.8278889099279186,-2.792141600987725,0.014401314001697993,0.025324169486634737
TUBA1C,-0.6770039630014839,-2.7947057276607983,0.014328839143736444,0.02521842777809486
GLS2,-0.7320664745727437,-2.7975358843353697,0.014249258572287812,0.025092776514830304
CYB5R1,-0.5223468838652766,-2.79976699062605,0.014186827087388856,0.02500438471699071
HK2,-0.7711481853318178,-2.800289177739185,0.01417225373113009,0.02499307116565807
LOC100505938,-0.7199570433882292,-2.803013356653986,0.014096463410329612,0.024880887044434356
TJP2,-0.42322761334923337,-2.8050835158707996,0.014039133795668927,0.02479397584772415
NBAT1,-1.051828154290539,-2.8051980984261293,0.014035967286446847,0.02479397584772415
H1-2,-1.2302718833750186,-2.8117426737211377,0.013856260803695487,0.024506312385070207
SNAI1,-0.5322407468294466,-2.8136743433203404,0.013803650684488787,0.024434414870319453
TMPOP2,-0.9706517261775983,-2.814322507615099,0.013786041364583416,0.02442440276442091
DCXR,-0.6584337456866985,-2.8148669625099982,0.013771266597548132,0.024412337837758834
TBX15,-1.3033555799197893,-2.814928663361097,0.01376959321061269,0.024412337837758834
PIMREG,-0.9677426144456869,-2.815445358628438,0.013755587736191014,0.02439865533068603
RPL22L1,-0.7942139650582739,-2.8158616646272163,0.013744313534688794,0.02438571402826116
SNCB,-0.605262279576072,-2.824433350150024,0.013514177808361429,0.024012147816016103
SCN7A,-0.38020123964622743,-2.82784596590437,0.013423607623517492,0.023878907351178823
BCL2L12,-0.9060790442952142,-2.830518051268429,0.013353105849244661,0.023781097866318934
CES4A,-0.6049285505800235,-2.8362327212622733,0.01320354101774127,0.023539786450192123
LOC100288175,-0.9774813971504143,-2.8393120283228503,0.013123630355115703,0.023413228776734362
LOC102725228,-0.5019110131397706,-2.8400273925526176,0.01310513393216605,0.023401869285020544
LINC02520,-0.7586538296720777,-2.8408128355061937,0.01308485495706938,0.023378070791849403
OPLAH,-1.7109871917889885,-2.842118300838956,0.013051217734723392,0.023324771053601864
MVD,-0.7191917335549918,-2.842378303266002,0.013044528511643467,0.02331961498290302
PRR19,-0.5690214009748928,-2.843521397596151,0.013015159314899242,0.02327389924163721
PCSK9,-2.0161763345058095,-2.846104054461531,0.012949042100548869,0.02317594980331812
REX1BD,-0.5423156566486906,-2.8493001199215553,0.012867676710061893,0.023057251748810115
TTYH2,-0.826795305540864,-2.850250111591219,0.012843588547024545,0.023020818068204815
JCAD,-0.6118825134186635,-2.8592832840778066,0.012616738243838254,0.02264732223564524
SQLE,-0.5677247201274763,-2.8607056406327116,0.012581378259472371,0.022597084304296994
LSS,-0.5800166047627925,-2.8610937863991706,0.012571745785117458,0.0225930230614981
DKK1,-2.057884281617231,-2.8627940700838796,0.012529635585507177,0.02253055621565239
NPY1R,-0.47307015677226577,-2.8628447781782715,0.012528381845672672,0.02253055621565239
CDC25C,-1.347302138964871,-2.864336088105784,0.012491564681291653,0.022492802937379146
CHST6,-0.8190414200027397,-2.864736834742558,0.012481689224212271,0.022490521735573553
CYBA,-0.7310521068889002,-2.8656855297857633,0.012458341370180655,0.022455052219702266
IL11,-0.9595907783401064,-2.86861540164201,0.012386505805395537,0.022345285634807133
RSPH1,-0.9541004228069961,-2.8700759178880126,0.012350848257550463,0.022300647958404814
TM7SF2,-0.7384239938423801,-2.871352603311707,0.01231976129777085,0.022251071524848353
LOC105374187,-0.486879736908728,-2.8746300829026774,0.012240306507058388,0.022127124414116166
SSPOP,-0.7411922266746531,-2.8783768929506803,0.012150089633153623,0.02199647059989123
TUBB,-0.5432301892524336,-2.8848771233310675,0.011995120424658565,0.021754463965431067
GABRG3,-0.47885921496675454,-2.8851591612112917,0.01198844057368384,0.021748783875904686
HLA-F,-2.5307101593031813,-2.8856462055516183,0.011976913897604174,0.021734304971081583
ANKRD20A4-ANKRD20A20P,-1.5468120028282129,-2.886310913628618,0.011961200080533876,0.02171221690662501
LOC102723566,-0.6570403578263566,-2.888498311344142,0.011909632353444659,0.02162501372233879
LPL,-1.6305765506639733,-2.8897965841805537,0.011879128951614863,0.021588811287696148
LGALS3,-1.222519214579011,-2.892293180141608,0.011820685926814794,0.021501831624270357
LINC01864,-1.3298064902892537,-2.8972540600804932,0.011705392935682893,0.021317307990414775
ACAT2,-0.9369208573489018,-2.898537719864258,0.011675740432252604,0.021288604654880566
DBI,-0.598303688069497,-2.9032688994942797,0.011567086094121104,0.021128199570012624
SDK1-AS1,-1.4026361548812518,-2.904313337246411,0.011543234145204868,0.02109091663490487
SEL1L3,-0.3838583486394027,-2.904481690229518,0.01153939397317181,0.021090186361223374
NCEH1,-0.5801983769128077,-2.9047085594186233,0.011534221017789408,0.021087019039382364
TINCR,-1.0297477010937661,-2.906936678411895,0.01148353750983776,0.021006888969055646
FANCA,-0.315146489635358,-2.907215539994016,0.011477209613328642,0.021001580576031215
CD40,-0.6879966885330915,-2.910970402240149,0.0113923376596055,0.020864962609316317
IL32,-2.261071396638633,-2.9117445776783,0.011374915658996253,0.02084387062614499
GRM5,-0.9441490819933991,-2.916168351923496,0.011275864510869205,0.020688730754752537
OTUB2,-0.6283658176351204,-2.920571640555167,0.011178114244017998,0.020540043220401257
TGFBR2,-0.6261620934387955,-2.9217294832982286,0.011152549512738426,0.02050543746643268
TSHZ1,-0.36615731324519807,-2.92214217739411,0.01114345128843784,0.020494856405077696
RNA28SN3,-0.9161757968388214,-2.9266199034686924,0.011045203712305083,0.020338569767626963
RMI2,-0.6355459363198743,-2.9280610317324083,0.011013764944148447,0.020286772568398434
FAT1,-0.47001392008250226,-2.9309495329070296,0.010951015985126072,0.02018332170439652
IQCA1,-0.45734902214576245,-2.9312732943244604,0.010944004643955708,0.02017646570449579
CTSD,-0.5445089673547965,-2.9329744618540197,0.010907236856603487,0.020120783006614316
FDPS,-0.766420983788689,-2.9408629709211933,0.010738322924353378,0.019821113979610422
SRPX,-0.7087623823335819,-2.9461934147524347,0.01062564439390424,0.019624947313839406
LOC105378567,-1.1724666240459374,-2.9481128445043074,0.010585355898863495,0.019562324889970825
LPIN3,-0.40420693535807184,-2.948171310826715,0.010584131064465414,0.019562324889970825
LINC01461,-1.4936345886934863,-2.949885576313508,0.010548280198267276,0.019517343077385573
LINC00472,-0.23159156760962862,-2.9516621285754785,0.010511252892938344,0.01946057995581759
RUNX1,-0.6540001486489215,-2.962764233235055,0.010282743107055443,0.019083625566530385
TUBA1A,-0.6956253306542646,-2.9657212729946716,0.010222709617126067,0.018983704923654286
EBP,-0.696159924048028,-2.9689507618922835,0.010157539473673467,0.01887984141104256
PDGFB,-1.0712538554731956,-2.9691836171116432,0.010152856381933015,0.018876860667652224
CTBP2P10,-0.47496844024139023,-2.970456458902458,0.010127295079903368,0.01884076444303722
PKIB,-0.6262568450012048,-2.9769054420164798,0.009998757927614005,0.01862424372417923
LOC646347,-0.6594517154980283,-2.977345139958478,0.009990052947753474,0.018613685279552827
HMGCR,-0.5982259463793119,-2.98883665234217,0.009765179742870953,0.018222390205113834
LOC105375914,-0.7109233252979887,-2.9888584134496825,0.00976475868060723,0.018222390205113834
NANOS3,-0.985047028426326,-2.9917790053020124,0.009708409494556447,0.01813854014069827
RHBDD2,-0.5406598590555204,-2.999476289090868,0.009561432646642285,0.01790213259740904
SLC45A3,-0.8129316821571361,-3.0006064483224613,0.009540038378930747,0.017867532924792387
LAMA4,-0.4365011106152714,-3.0083261120198306,0.009395161335416805,0.017623114744830175
BEND4,-0.6129437390180431,-3.0108875052910142,0.009347572643908909,0.01756071722560883
LOC284581,-0.42938593269134173,-3.011245536909351,0.009340939686587717,0.017553635891717566
RNF213,-0.39404937263710726,-3.0179162009144007,0.009218204539401892,0.017344258387517984
FOXC2,-1.451726474630877,-3.018545395898399,0.009206710380989707,0.01733327230819008
B3GNT2,-0.6493169162387492,-3.020662473277172,0.009168139407901654,0.017265958393375466
PPM1J,-1.0820765767169072,-3.0215068301435704,0.009152800669054254,0.01724236880802169
APOO,-0.6122763662719704,-3.022715889998494,0.00913088081165897,0.017216948439086277
PALD1,-0.6647018270228854,-3.026318381930382,0.009065875907241422,0.01711016604414714
TMEM176A,-0.6556634795370746,-3.0446331432446967,0.008742405384910383,0.016545521768910356
ZBTB42,-0.9810747300083736,-3.049370992883095,0.008660601961005,0.016421122802647896
FBN1,-0.28896788556043757,-3.0561409558959234,0.008545024797775237,0.016217028486180247
MCM10,-1.9334328534397567,-3.059511736227451,0.008488049174507411,0.016128872113989595
RNA28SN2,-0.9584567735152355,-3.0637415461585236,0.008417085266204773,0.015998986878088452
LRRC32,-1.0518105522189778,-3.0662478669108446,0.008375313941443089,0.01593441168871699
ACAN,-0.8378463591432431,-3.0670844852746506,0.008361416272581513,0.015917851475442446
CFAP58-DT,-1.0440644825862244,-3.0710577125407066,0.008295725246646634,0.015822276217157396
CDKL1,-0.4420797938738794,-3.0815261125131457,0.008125084239114894,0.015530641217890334
NIPAL1,-1.0066713419624773,-3.0856300459631,0.008059140648678928,0.015419017533209059
CNN2,-0.6143719108876742,-3.08610596812002,0.00805152774701221,0.015414074044092707
CDCA5,-0.7083556020840607,-3.086107273884206,0.008051506869674803,0.015414074044092707
AKAP5,-0.578919050718013,-3.087810054432868,0.00802432739614035,0.015381215427873777
SHISA2,-0.5759068918439355,-3.0957589590232857,0.007898646682014347,0.015154523993974317
SMPD2,-0.6702970161252761,-3.0980312187293966,0.007863079818958424,0.015095734196747616
LOC101927234,-1.8034856129439585,-3.0998982835892606,0.007833974200504936,0.015058721181905066
RNA28SN1,-0.9827599715055861,-3.1114851487755026,0.007655720886054748,0.01473918625361671
AASS,-0.4454069278745532,-3.1162608125446543,0.0075834279364424,0.014609180782649878
CTSC,-0.7521995699964659,-3.1214609513243587,0.007505479585979884,0.014472661170826264
TRNP1,-0.6447809518666505,-3.122896343685281,0.007484103919609272,0.014440527865031425
RAB4A,-0.5695549265707973,-3.123857342435792,0.007469826637622668,0.014417518037980779
PNPLA3,-0.42244944777022714,-3.128559321189345,0.007400359499025573,0.01431499013222681
NOTCH3,-0.6974547731634863,-3.12958239448802,0.007385329752377027,0.014290426572623477
LOC105375328,-1.6300856705749935,-3.12965337872557,0.007384288063416054,0.014290426572623477
CTBP2P11,-0.45681596489917176,-3.1315256490395798,0.007356865225466911,0.014248841653116009
KCNK2,-0.7446561688405884,-3.135337233722905,0.007301349653042759,0.014163694105427883
USP3-AS1,-0.5534036781371533,-3.13634290940624,0.007286771519441136,0.014139889019998152
MAN1C1,-0.3619268226136496,-3.1375892449780287,0.007268744918208695,0.014109375031228402
GSG1L,-0.6829798958952009,-3.1386049431408156,0.007254086942969084,0.014085382629205095
IFI16,-1.5771204841122135,-3.143983365277807,0.007176956599841674,0.013944451333448323
RGS20,-0.6028523975727298,-3.144806293811527,0.007165227305633577,0.01392607589839373
IRAK3,-0.9442448435788158,-3.1453760657552197,0.007157117440249365,0.013919140199469736
SNRPN,-0.7145081184444355,-3.1467878688244957,0.007137061771846037,0.0138845409906113
C1QTNF4,-0.8679317861815811,-3.1468928846709474,0.007135572179983699,0.0138845409906113
ESCO2,-1.4611068003394048,-3.1525582790614495,0.007055667881432278,0.01374364287040987
PYGL,-0.9416010720728244,-3.155104039661597,0.007020052815903235,0.01368676135479802
CITED1,-0.6508754114450511,-3.158092857143647,0.006978467372229397,0.013610564744437226
EPDR1,-0.9936093201112661,-3.1587330973729704,0.006969591169531199,0.01359757920726488
COL9A3,-1.6071425772340877,-3.1677920418554844,0.006845195535268003,0.01338043642576303
BTNL9,-0.5162612689363856,-3.1704022596723838,0.006809763999589892,0.013319672405068933
DNAH5,-0.6397911356556268,-3.1734046035104333,0.006769235175783733,0.013274283949953386
STX11,-1.7266504477344808,-3.1735404853724507,0.006767406583580925,0.013274283949953386
AQP7P3,-1.1724741677879762,-3.1755426049026894,0.006740520501851833,0.013234910530541877
MTUS1,-0.8146942424490341,-3.1761835328595747,0.006731936073343607,0.013222290333097185
NFATC4,-0.5611402952520439,-3.177631874432136,0.006712577383286914,0.013190589657660312
TSPAN4,-0.6339870868336819,-3.1825664496913806,0.006647036152598462,0.013084884911826774
SHISA4,-0.5451933159643058,-3.1841753609256322,0.006625804476678919,0.013047279615175643
LOC105370733,-0.9314255328676817,-3.1848693065318034,0.0066166678044393005,0.013033474820441168
TPBGL,-0.6992662817205139,-3.1861750429827436,0.0065995101067954556,0.013012221600082387
METTL26,-0.676589660193944,-3.1867478751381437,0.006591996930860455,0.013001589828241502
BEST4,-0.7436486209125688,-3.1885913944909827,0.006567875352256371,0.01296235541189039
NDRG2,-0.6370704954064518,-3.190334248252583,0.006545151723097256,0.012925831205730083
GADD45G,-0.344405699688852,-3.1945671025006046,0.006490288324847046,0.012834021752036257
LGI3,-0.668045561942288,-3.198344468377374,0.006441715342211687,0.012758550903960464
PRKCH,-0.7289165801793698,-3.204178378768708,0.006367407564053489,0.012631782643251745
ADAMTS1,-0.4882230836837032,-3.2064649524331363,0.006338516375656107,0.01258261184675257
GALK1,-0.8035791392364257,-3.2070400960768595,0.006331269925424785,0.012572298232217017
SLC3A1,-0.797739077190577,-3.207675714377937,0.006323271129993129,0.012560483482455568
SYT2,-0.9289553633790557,-3.2085826376315265,0.006311875581545024,0.012541911609358507
DES,-1.6128768020839053,-3.2165661928762406,0.006212440269794151,0.012372403786172237
LOC112268250,-1.8847335824711753,-3.218149962815322,0.006192900685399582,0.012337497953038491
NEK10,-0.4415862138324186,-3.219069414588552,0.006181585158676415,0.01232296488542648
STYK1,-0.7442546911548016,-3.2195014501518586,0.006176275291995613,0.012316385016243691
GNG10,-0.5635416295335237,-3.229435690126774,0.006055426154162895,0.012091127793165651
CARNS1,-0.9422213760852229,-3.2314286691303162,0.006031467092916274,0.012047211886470108
SHCBP1,-1.911869903206982,-3.233134234016529,0.006011038306881787,0.012014236981149447
RYR1,-1.0043706665461327,-3.233555554721949,0.006006002477874147,0.01200808714591276
CLEC4GP1,-1.9471972217771194,-3.236366682254389,0.005972510013078514,0.011952819582164965
GUSBP5,-0.5081781943524012,-3.237547077614729,0.005958502069105558,0.011932576832282611
LRRN4,-1.3473630297295498,-3.238857906279191,0.005942984639938248,0.011917074204390402
NME2,-0.719943494281226,-3.2426595775054783,0.005898208472897468,0.011835030421885917
TROAP,-0.7460095720295039,-3.24387531183149,0.005883960650691285,0.011818046785300648
PLAAT1,-0.6901690151462884,-3.2446222189906986,0.005875224286352544,0.011804367379659488
FGGY,-0.6386842053126427,-3.247093139823225,0.005846414713920081,0.0117541889787898
HES2,-0.7074809250556118,-3.2522649474229395,0.005786569662877338,0.011641507067094874
LMO1,-1.5241152717379303,-3.256986801464892,0.005732465114763709,0.011540233547947958
LOC105373944,-1.6371455083914073,-3.257524871894999,0.005726331855662831,0.011535463120346092
ZCCHC24,-1.1111049809755549,-3.2636189721346884,0.005657322981877211,0.011407694039114244
APOC1,-0.7190447313950871,-3.272237444752586,0.005561143238207123,0.011243340385953053
AOAH,-1.8904800388925957,-3.2734531871498103,0.0055477079245277285,0.011223580718599004
NUDT16L1,-0.5868226310184881,-3.274087644596687,0.00554070933541923,0.011216825702153196
KITLG,-0.8556667211735692,-3.2776251235758544,0.005501849332318664,0.011149202118054022
RPS21,-0.8032727466149742,-3.277886230361206,0.005498991825275096,0.01114709652411916
RAD51,-1.6061063953358796,-3.278144756310309,0.0054961640227242,0.011145049771518143
G0S2,-1.131989316786118,-3.2820878128207296,0.005453213738320276,0.011068940468842148
RBP4,-1.366031223412193,-3.2845990407231263,0.005426034755097914,0.011017420685243529
AFAP1L1,-1.3545389846732707,-3.2893307116714654,0.005375191110421257,0.010925040287427818
STX16-NPEPL1,-1.232946751782731,-3.293579716098421,0.0053299396804106685,0.010843853382315763
PCDHGA8,-1.0061199593471302,-3.2940826959330067,0.005324608260682197,0.010840202138154056
IL7R,-1.4483145945700733,-3.296239617819237,0.005301805964366969,0.01079736563507293
B3GNT4,-0.8540494425857386,-3.296983199952958,0.005293967690471924,0.010784985690459586
LOC441052,-1.4108706244216376,-3.303139109532189,0.005229520057124601,0.010671424084611785
GTSE1,-0.7748777933728417,-3.3047431022548155,0.005212856670326478,0.010640962833533569
GCK,-1.460759884679398,-3.3054598823397368,0.005205427432394602,0.010629337162084914
SOX1,-1.3553559693300032,-3.3090474639518863,0.005168401865400577,0.01056076781163518
VGLL3,-1.938297680392779,-3.311747444618697,0.005140710523625481,0.01051469986981121
RILPL2,-1.340281352053158,-3.3156452427232788,0.0051009956942682745,0.01044043526072271
TICRR,-1.641122225530195,-3.316732319977187,0.005089974241005256,0.010421356745945966
MIF,-0.7076822051214648,-3.3206200016412843,0.005050753085160957,0.010350265205792372
YBX3,-0.8465429699015308,-3.322874670900522,0.005028145338943205,0.010308538771813328
GALNT9,-0.7724966729861398,-3.324835596308561,0.005008565307882705,0.010282151820938038
LNC-LBCS,-0.8650510430559027,-3.3316881861035212,0.00494073866561485,0.01016126387766517
HSPB6,-1.5905844894073322,-3.3325361146984296,0.004932410056596607,0.010153013313276426
LINC00535,-0.7549913360282953,-3.335508789545172,0.004903322364503767,0.01010068341128703
WNK4,-0.8077161920957242,-3.3363441262939584,0.004895179517103362,0.010089929535925895
PROSER2,-1.4819826045721431,-3.336813167392223,0.004890613247615792,0.010083908243486312
PENK,-1.1182760699070262,-3.3424443135768103,0.004836123891295241,0.009989527469740543
SCAND1,-0.843799091619033,-3.346849722314981,0.004793919330780393,0.009927258702067373
ARHGAP6,-1.5022024991246365,-3.347572983575979,0.004787025690776813,0.009920374403131123
BUB1,-1.1243785789772438,-3.352806725497567,0.004737436089664383,0.009827574697002595
CEP55,-2.0817416628416163,-3.358208714598679,0.004686791794626278,0.009725806940101247
CCDC189,-0.6686689427505567,-3.3619994232089696,0.004651577558800962,0.00965927182772693
C5AR1,-0.8256875824727323,-3.3652452238542954,0.004621636016482279,0.0096036029766225
TNNT1,-0.7718296825858234,-3.3664670178970173,0.00461041541801809,0.009586786469623776
PLIN3,-0.8548315464842811,-3.3815413247381723,0.004474202929288302,0.009338394265079092
SHISAL2A,-1.0098722519853205,-3.3817610445805015,0.004472247642240224,0.009337492522797199
CDH18,-0.8192967896026032,-3.3821148090567026,0.0044691012915649515,0.009334102527186765
LOC107986655,-0.8239181443850603,-3.38947756246791,0.004404118976863295,0.009214078269000682
ADAMTSL4,-0.6715409941191224,-3.3895497537359836,0.004403486542423879,0.009214078269000682
RPL15P7,-0.6026423159054375,-3.389899981332045,0.004400419652114034,0.009212627208831634
HSPB8,-1.2378773014926263,-3.391666352789227,0.004384984414599494,0.009183448739834269
PSTPIP2,-0.8499516078138926,-3.3930574409912944,0.004372866771933739,0.009161200721788727
LOC100131289,-0.7926587397159932,-3.396092897770894,0.004346541644102622,0.00910916248832447
SORBS3,-0.577861962055127,-3.397214753379,0.004336852580704175,0.00909196522562127
GFRA3,-1.1292499305740078,-3.399224437107054,0.004319549795031428,0.009061889200391051
GPR68,-1.2739783602239987,-3.399727840052621,0.004315226499008779,0.009059020013330072
PTX3,-0.980313778626452,-3.403927907927549,0.004279324483397654,0.008989807773552988
KDM6B,-0.4694242775815314,-3.416826917215737,0.004170926900494321,0.008780144883252124
GADD45B,-0.9973031930005821,-3.417017105454466,0.0041693494282537625,0.00877983922885454
THEM6,-0.6376802121421696,-3.4170205720653306,0.004169320680811161,0.00877983922885454
CDT1,-0.980209596872649,-3.4288071712905825,0.0040727197259075795,0.00858690315212986
RAMP3,-1.5390672951683586,-3.430270782633186,0.0040608821193191865,0.008570848129315958
LRRC24,-0.8835604443721191,-3.431631141542974,0.0040499105922820276,0.008557722140878602
ERCC6L,-2.0737315336059496,-3.4384352328478425,0.003995479591142743,0.008463127122911201
UTRN,-0.5708598265717381,-3.4400849348368667,0.0039823934325972365,0.00844142906112167
HOXD4,-0.6196565074945835,-3.441076235316575,0.00397455071831999,0.00843336652935325
JAKMIP3,-0.49056870742714775,-3.4433021594235207,0.003956996711587083,0.008404847485110471
SLC25A1,-0.7502541481465212,-3.449737983466487,0.003906679632815889,0.008318147325168947
NUP62CL,-0.7621012711489505,-3.4524485805715357,0.00388568028120028,0.00828206541159865
HPRT1,-0.7213383486936511,-3.4574545292322956,0.0038471962426977822,0.008205745639435423
TENM3,-0.45614520942476683,-3.462949536587573,0.003805393340741323,0.008125064848047479
ABTB2,-0.7356060515102371,-3.463082572551635,0.003804386958939769,0.008125064848047479
CFAP221,-0.6933345907029003,-3.4665497366004736,0.003778252917296843,0.008075554526858316
PLTP,-0.8513363831050055,-3.4697311428603497,0.0037544316023345303,0.008030239261099326
ZFAS1,-0.6449993211106857,-3.4701420323331047,0.0037513660285471164,0.008027301087870956
POC1A,-0.632732703947197,-3.4704575611233084,0.0037490136324016235,0.008027053289075079
LDHAP4,-0.715196865378643,-3.4857316223417762,0.0036368955313741944,0.007808815974544242
LOC105373754,-1.1237476797981834,-3.48618259518474,0.003633636953861718,0.007807288653057249
CHDH,-0.7991689256274125,-3.4872395483898635,0.003626011270233839,0.0077936357245909655
TMEM176B,-0.7720693361841117,-3.4977458825388545,0.003551080325510539,0.00764867266176374
LOC105374181,-1.4162382635420985,-3.5010433039272506,0.0035278859387871497,0.007606732608077814
PARP14,-1.58862755442594,-3.5012143140952032,0.0035266872035512064,0.007606732608077814
MAP3K5,-1.775788732410466,-3.502194449987394,0.003519824618373587,0.007594693738342164
SPATC1L,-0.6359537683554717,-3.50867301748146,0.003474800637434554,0.007505471426171182
GDF1,-1.2808524417443814,-3.509278009006342,0.0034706258492546473,0.007499096389119136
DNPH1,-0.7760762089471737,-3.509786100364068,0.0034671236289194225,0.007494170608348399
CFAP57,-1.8746317212682917,-3.519303777762096,0.0034021729022567426,0.0073745827053867865
LOC102723654,-1.8035353574650248,-3.520901522073277,0.003391390262427087,0.007356412706538586
PCP4L1,-1.5054417534198556,-3.522187354171205,0.003382737610723146,0.007340241257958543
HYI,-1.3518384613227716,-3.5236111976385276,0.0033731821867106363,0.0073220987268187675
CALD1,-0.6291855677648789,-3.5314161150034886,0.0033212842081831602,0.007219670991547083
HSD17B7,-0.8024580314175515,-3.5321307208768107,0.003316572889927052,0.007211987163977591
SHISAL1,-0.8962822033709048,-3.5458002381395732,0.0032277363529085224,0.00703628159435606
SKA1,-1.6542066118799008,-3.547651752200263,0.003215889401755391,0.007020442319359169
CHRFAM7A,-0.798453452058589,-3.5491461454002096,0.0032063594633259173,0.007007124246056283
SLC29A1,-0.7706956391888561,-3.5498025171106184,0.00320218269779167,0.007000492131762816
PLP2,-2.1080408319098307,-3.551520503348239,0.0031912763822143564,0.006981628916122057
SFXN2,-0.5750284360341539,-3.555332809263536,0.0031672082118319785,0.006933923692332153
ABCB4,-1.9309404902339309,-3.5575623703164863,0.003153217247243089,0.006910697792492005
DDC,-2.3465753849010014,-3.5587495781744796,0.0031457927081545737,0.006902740400807838
CDCA8,-0.8428938814270014,-3.559116169211178,0.003143503691115814,0.00690174700090972
PHACTR1,-0.4105151473078743,-3.561312508820566,0.003129824738243092,0.006874176153862471
LOC729732,-0.6026720754335805,-3.5653858067542012,0.0031046146275353075,0.006823695828896177
ICAM5,-1.075860972136294,-3.565648580679988,0.0031029953378703358,0.006823695828896177
ASF1B,-1.9174738622451357,-3.572446884325741,0.0030613969757599144,0.006738371081295611
TEPP,-0.7405496132529767,-3.5733330525525013,0.003056016168310448,0.006728943646459428
TRIM7,-1.79510000924928,-3.5930726180082373,0.0029385999013366738,0.00650780975259892
LINC01798,-0.7040385899409031,-3.593152109055015,0.002938136388400786,0.00650780975259892
RASGEF1A,-0.8873734109864013,-3.593320244181732,0.0029371562341989625,0.00650780975259892
NAPRT,-0.6911265998845003,-3.5989391746472768,0.0029045894398140224,0.006444130751378921
LOC105378833,-0.9561663010632051,-3.599489694520981,0.002901418347881778,0.00643942594949866
CDH22,-1.9124321392656727,-3.6064202982780103,0.002861794515366814,0.006363003401958132
NOTUM,-1.2363976544821074,-3.606649361106038,0.0028604942787565425,0.006362420148322789
PCLAF,-0.8485621149360494,-3.610442876003889,0.0028390475583984992,0.006317009630846751
CDC42EP1,-1.071973642920202,-3.6183963245503112,0.0027946081477088092,0.006227610434228013
STK3,-0.8674177095224935,-3.618655244660413,0.0027931733140310233,0.006227610434228013
